id,key,name,website,is_recruitment,confidence,reasons
388,polarsteps,Polarsteps,https://jobs.ashbyhq.com/polarsteps,False,0.95,"Name 'Polarsteps' refers to a travel app, not a recruitment firm | Website is a company career page hosted on ATS (Ashby), indicating in-house hiring | No description provided, but typical business is travel app, not staffing"
395,cow-dao,Cow Dao,https://jobs.ashbyhq.com/cow-dao,False,0.95,"Uses Ashby's ATS for own hiring, not placement services | Name 'Cow Dao' does not indicate a recruitment or staffing agency | No description suggesting candidate placement into client roles"
417,illumio,Illumio,https://jobs.ashbyhq.com/illumio,False,0.99,"Company is a cybersecurity product company, not a recruitment agency | The website is a career page for internal hires, not a staffing service | No evidence of placing candidates into other employers for fees"
424,coram-ai,Coram Ai,https://jobs.ashbyhq.com/coram-ai,False,0.95,"Website is a career page for in-house hiring, not a recruitment service. | No description to indicate candidate placement for external employers. | Domain (ashbyhq.com) is a third-party ATS used for own hiring."
427,raiku,Raiku,https://jobs.ashbyhq.com/raiku,False,0.3,"No company description provided | Jobs page on Ashby suggests internal hiring, not candidate placement"
431,checkatrade,Checkatrade,https://jobs.ashbyhq.com/checkatrade,False,0.95,"Checkatrade operates a trades directory, not a staffing firm | The URL points to their internal careers page, not external placement services | No mention of candidate placement or staffing services"
441,faculty,Faculty,https://jobs.ashbyhq.com/faculty,False,0.9,URL pattern suggests an employer using an ATS for internal hiring | Company name 'Faculty' does not indicate a staffing agency | No description provided to suggest recruitment services
445,ether.fi,Ether.fi,https://jobs.ashbyhq.com/ether.fi,False,0.95,"Company appears to be a DeFi protocol (ether.fi), not a recruitment firm | Job listings are for its own open positions, not candidate placement | No indication of providing staffing or recruitment services to other employers"
446,atlan,Atlan,https://jobs.ashbyhq.com/atlan,False,0.95,"Website is a career page hosted on AshbyHQ (ATS), indicating in-house hiring | Company name 'Atlan' is not known for recruitment services | No description provided suggesting staffing or placement services"
462,matter-labs,Matter Labs,https://jobs.ashbyhq.com/matter-labs,False,0.98,"Matter Labs is a blockchain technology company (zkSync) not a recruitment firm | Website is an internal careers page hosted on Ashby, not a staffing agency site | No indication of candidate placement services"
466,deliveroo,Deliveroo,https://jobs.ashbyhq.com/deliveroo,False,0.99,"Deliveroo is a food delivery company, not a staffing agency. | The provided link is their own career page for hiring in-house. | No evidence of B2B candidate placement services."
481,playson,Playson,https://jobs.ashbyhq.com/playson,False,0.95,"Company appears to be using Ashby for its own hiring, not a recruitment agency. | Playson is known as a game development company, not a staffing firm. | No indication of candidate placement services."
484,homebase,Homebase,https://jobs.ashbyhq.com/homebase,False,0.95,"website is a careers page hosted on Ashby (ATS) suggesting in-house hiring | Homebase is a known software company for shift scheduling and time tracking, not a staffing firm | no indication of candidate placement services for external clients"
488,lendable,Lendable,https://jobs.ashbyhq.com/lendable,False,0.95,"Lendable is a consumer lending company, not a recruitment agency | The provided URL is a careers page for internal hiring, not a staffing service"
495,causaly,Causaly,https://jobs.ashbyhq.com/causaly,False,0.95,"The URL pattern (jobs.ashbyhq.com/causaly) is typical of a company using an ATS for its own hiring, not operating as a recruitment agency. | No evidence that Causaly's primary business is candidate placement for fees; it likely uses the page to fill internal roles."
531,mollie,Mollie,https://jobs.ashbyhq.com/mollie,False,0.99,"Mollie is a payment service provider, not a recruitment agency | The website is a careers page for Mollie's own job openings | No indication of candidate placement services for other employers"
559,primer,Primer,https://jobs.ashbyhq.com/primer,False,0.95,"URL is a subdomain of Ashby (an ATS), indicating Primer uses it to list their own job openings. | Primer appears to be an employer, not a recruitment agency placing candidates for fees. | No evidence of staffing, RPO, or candidate placement services."
563,found,Found,https://jobs.ashbyhq.com/found,False,0.9,"The website is a careers page hosted on an ATS (Ashby), typical of direct employers hiring for themselves. | No description provided, but there is no indication of recruitment, staffing, or placement services. | The name 'Found' does not inherently suggest a staffing agency."
567,plain,Plain,https://plain.com,False,0.3,Company name 'Plain' does not suggest recruitment or staffing | No description provided to indicate recruitment activities | Website likely not a staffing platform based on common knowledge
568,rerun,Rerun,https://jobs.ashbyhq.com/rerun,False,0.95,"The provided URL is a standard career page hosted on an ATS, suggesting in-house hiring rather than staffing services. | No description or indication that the company places candidates at other employers. | Company name does not suggest a recruitment or staffing focus."
598,watershed,Watershed,https://jobs.ashbyhq.com/watershed,False,0.95,jobs page hosted on an ATS (Ashby) typically indicates direct hiring by the company | no evidence of candidate placement or staffing services | lack of description suggests it is an employer rather than a recruitment agency
604,salonkee,Salonkee,https://jobs.ashbyhq.com/salonkee,False,0.9,"Company appears to be a salon software provider, not a staffing or recruitment agency | The provided URL is a careers page for their own internal hiring"
607,aspora,Aspora,https://jobs.ashbyhq.com/aspora,False,0.95,"The website appears to be a company's own career page (hosted on Ashby), listing their internal job openings, not placements for external clients. | No indication of recruitment or staffing services; name 'Aspora' does not suggest a staffing agency."
613,percona,Percona,https://jobs.ashbyhq.com/percona,False,1.0,"Percona is a database services and software company, not a recruitment agency. | Their primary business is providing open-source database solutions. | The URL is a career page hosted on Ashby, an ATS, not a recruitment service."
616,polygon-labs,Polygon Labs,https://jobs.ashbyhq.com/polygon-labs,False,1.0,"Company is a blockchain technology firm with internal job postings only. | Uses an ATS for their own hiring, not a recruitment service. | No indication of placing candidates at other employers for fees."
652,multiverse,Multiverse,https://jobs.ashbyhq.com/multiverse,False,0.95,"Website is a careers page (hosted on Ashby ATS), indicating Multiverse is hiring for its own roles. | Multiverse is known as an education/training company focused on apprenticeships, not a recruitment or staffing firm. | No evidence of candidate placement services; core offering is upskilling and apprenticeship programs."
664,omni,Omni,https://jobs.ashbyhq.com/omni,False,0.9,"The website is a typical company career page hosted on AshbyHQ, indicating internal hiring rather than third-party candidate placement. | No description or evidence suggests that Omni provides recruitment or staffing services to other employers. | The name 'Omni' is generic and not associated with a known recruitment agency."
669,clearbank,Clearbank,https://jobs.ashbyhq.com/clearbank,False,0.95,"Clearbank is a fintech company, not a staffing agency | The URL is a careers page for their own vacancies, indicating in-house hiring"
689,gorgias,Gorgias,https://jobs.ashbyhq.com/gorgias,False,0.99,"Career page for Gorgias, a customer support platform, not a staffing firm | No evidence of placing candidates into other companies for fees | Primary business is SaaS, not recruitment"
698,tavus,Tavus,https://jobs.ashbyhq.com/tavus,False,0.95,"Website is a company job board hosted on Ashby, an ATS, suggesting Tavus is hiring for its own team | No description indicating recruitment or staffing services | Typical of an employer's career page rather than a recruitment agency"
704,stream,Stream,https://jobs.ashbyhq.com/stream,False,0.8,"Website is a company career page on an ATS platform, indicating in-house hiring. | No description or evidence of recruitment/staffing services. | Name 'Stream' does not suggest a staffing agency."
707,phantom,Phantom,https://jobs.ashbyhq.com/phantom,False,0.95,"Website is a careers page hosted on an ATS, indicating in-house talent acquisition | No description or evidence of placing candidates at other employers | Company name Phantom does not suggest recruitment/staffing"
711,datatonic,Datatonic,https://jobs.ashbyhq.com/datatonic,False,0.9,"Name 'Datatonic' suggests data/tech company, not staffing agency | Website is a company career page using an ATS (Ashby) to manage their own hiring | No description indicating candidate placement or staffing services"
728,quicknode,Quicknode,https://jobs.ashbyhq.com/quicknode,False,0.99,"Company is a Web3 infrastructure provider, not a recruitment firm | Jobs page is for in-house hiring, not candidate placement | No evidence of staffing services"
729,allica-bank,Allica Bank,https://jobs.ashbyhq.com/allica-bank,False,0.95,"Company name indicates it is a bank, not a recruitment agency | Website is a careers page for in-house hiring, hosted on an ATS | No description suggesting placement of candidates into other employers"
742,chainlink-labs,Chainlink Labs,https://jobs.ashbyhq.com/chainlink-labs,False,0.99,"Chainlink Labs is a well-known blockchain technology company, not a staffing agency. | The provided URL is a careers page for in-house hiring, not a platform for placing candidates at other employers. | No evidence of recruitment or staffing services in the company name or description."
760,pplwise,Pplwise,https://jobs.ashbyhq.com/pplwise,False,0.9,"URL is a standard company career page hosted on Ashby, typical for internal hiring | No evidence of offering recruitment or staffing services | The name 'Pplwise' does not clearly indicate a staffing firm and may suggest an internal people team"
793,injective-labs,Injective Labs,https://jobs.ashbyhq.com/injective-labs,False,0.95,"The website is a job board for their own open positions, not a service placing candidates at other companies. | They use an ATS (Ashby) to manage their own hiring, typical for in-house talent acquisition. | No indication of recruitment or staffing services for external employers."
803,fonoa,Fonoa,https://jobs.ashbyhq.com/fonoa,False,0.9,Website is a job board for internal openings | No description of recruitment services | Company uses ATS for its own hiring
831,vanta,Vanta,https://jobs.ashbyhq.com/vanta,False,0.95,"Website is a jobs portal on Ashby ATS, indicating in-house hiring | No indication of recruitment services | Vanta is known as a security and compliance platform, not a staffing agency"
849,deepl,Deepl,https://jobs.ashbyhq.com/deepl,False,0.98,"Deepl is a machine translation service provider, not a recruitment or staffing agency. | The provided URL is a career page for Deepl's own in-house hiring, not a platform for placing candidates at other companies. | No evidence of candidate placement, staffing, or headhunting services."
902,motorway,Motorway,https://jobs.ashbyhq.com/motorway,False,0.95,"Motorway is a used car marketplace, not a recruitment agency | The provided URL is their own careers page | No indication of candidate placement services as primary business"
907,cognition,Cognition,https://jobs.ashbyhq.com/cognition,False,0.95,"Uses an ATS (Ashby) for own job postings, not typical for recruitment agencies | Company is known as an AI lab (maker of Devin), not a staffing firm | No indication of candidate placement services"
959,granola,Granola,https://jobs.ashbyhq.com/granola,False,0.9,"Career page using Ashby ATS suggests in-house hiring, not recruitment services | No indication of candidate placement as a service | Typical of a company hiring for its own roles"
986,citizen,Citizen,https://jobs.ashbyhq.com/citizen,False,0.95,"URL is a careers page hosted on an ATS platform (Ashby), typical for in-house hiring, not a recruitment agency | No description available, but 'Citizen' is a common brand name not associated with staffing services | Recruitment agencies would list multiple client roles; this appears to be single-company job listings"
2042,posthog,Posthog,https://jobs.ashbyhq.com/posthog,False,0.99,"Posthog is a product analytics SaaS company, not a recruitment or staffing firm | The provided website is a career page for in-house talent acquisition, not a service offering candidate placement"
2059,titan,Titan,https://jobs.ashbyhq.com/titan,False,0.8,"URL is a company career page hosted on Ashby ATS, typical for in-house hiring | No description or evidence of recruitment agency services"
2107,northslope-technologies,Northslope Technologies,https://jobs.ashbyhq.com/northslope-technologies,False,0.95,"URL is an employer career page on Ashby ATS, not a staffing platform | Company name suggests a technology firm, not a recruitment agency | No description indicating candidate placement services"
2172,billie,Billie,https://jobs.ashbyhq.com/billie,False,0.9,Website is a job board hosted on an ATS (Ashby) for a company's own openings | No evidence of third-party placement | Typical pattern for non-recruitment companies' career pages
2208,stronghold,Stronghold,https://jobs.ashbyhq.com/stronghold,False,0.9,"The company's careers page is hosted on an ATS platform (Ashby), suggesting they are hiring for their own roles. | No indication of candidate placement services. | URL pattern typical of an employer, not a staffing agency."
2218,zefir,Zefir,https://jobs.ashbyhq.com/zefir,False,0.9,"URL points to a company career page on Ashby ATS, not a recruitment agency site | No indication of candidate placement or staffing services | Domain suggests an employer posting their own job openings"
2237,quilter,Quilter,https://jobs.ashbyhq.com/quilter,False,0.95,"The website is a careers page hosted on Ashby, suggesting in-house hiring rather than third-party placement. | No evidence of recruitment/staffing services; the company appears to be hiring for its own positions. | The name 'Quilter' does not indicate a recruitment agency."
2242,perplexity,Perplexity,https://jobs.ashbyhq.com/perplexity,False,0.95,"Company appears to be Perplexity AI, a product company, not a staffing agency | Website is a career page listing internal job openings, not placing candidates at other employers"
2366,artemis,Artemis,https://jobs.ashbyhq.com/artemis,False,0.9,"Careers page hosted on Ashby (an ATS), typical of companies hiring internally | No description or evidence of third-party placement services | URL pattern indicative of a single employer's job listings"
2369,lemonade,Lemonade,https://jobs.ashbyhq.com/lemonade,False,0.95,"The website is a careers page for internal hiring, not a recruitment agency. | Lemonade is a well-known insurance company, not a staffing firm. | No evidence of candidate placement services for other employers."
2400,thought-machine,Thought Machine,https://jobs.ashbyhq.com/thought-machine,False,0.99,"Thought Machine is a core banking software provider, not a recruitment agency | The URL is a careers page for internal hiring, likely hosted on an ATS | No evidence of candidate placement as a business model"
2422,xlabs,Xlabs,https://jobs.ashbyhq.com/xlabs,False,0.95,"The website is a company career page hosted on an ATS (Ashby), indicating internal hiring. | No evidence of offering recruitment or staffing services to other employers. | Name and context do not suggest a recruitment agency."
2451,molecule,Molecule,https://jobs.ashbyhq.com/molecule,False,0.9,"Website is a company career page on an ATS, suggesting in-house hiring | Company name does not indicate recruitment/staffing | No description to suggest otherwise"
2465,preply,Preply,https://jobs.ashbyhq.com/preply,False,0.99,"Preply is a language tutoring marketplace, not a recruitment or staffing agency. | It connects students with tutors for educational services, not candidates with employers. | Primary business is education technology, not candidate placement."
2547,perk,Perk,https://jobs.ashbyhq.com/perk,False,0.95,"The URL is a career page for Perk hosted on Ashby, indicating in-house hiring. | No description available, typical for a standard company, not a staffing agency. | Ashby is an ATS used by companies for their own hiring, not a marketplace for placements."
3602,corti,Corti,https://jobs.ashbyhq.com/corti,False,0.95,"Website is an Ashby HQ careers page, indicating in-house hiring | No evidence of candidate placement at other employers | Company name is not associated with recruitment services"
3664,enode,Enode,https://jobs.ashbyhq.com/enode,False,0.95,"Careers page hosted on an ATS indicates in-house hiring | No description suggesting recruitment services | Company likely a product company, not an agency"
3698,gamma,Gamma,https://jobs.ashbyhq.com/gamma,False,0.95,"Website is a career page hosted on Ashby, indicating in-house talent acquisition, not candidate placement for other employers. | No description available, but URL pattern suggests a company's own job listings, not an agency. | Lack of any recruitment/staffing terminology."
3734,joko,Joko,https://jobs.ashbyhq.com/joko,False,1.0,"The website is a career page hosted on an ATS (Ashby), indicating in-house recruitment. | No evidence of candidate placement or recruitment services for other companies. | The company is directly hiring for its own roles."
3775,leapsome,Leapsome,https://jobs.ashbyhq.com/leapsome,False,0.95,"Leapsome is an HR software company (performance management, engagement, learning) not a recruitment agency. | The website links to their own job board for internal hiring, not a staffing service. | No evidence of candidate placement or fee-based staffing services as the primary business."
3802,jerry,Jerry,https://jobs.ashbyhq.com/jerry,False,0.95,"Website is a career page listing jobs for Jerry, not a staffing platform | Uses Ashby ATS, typical for in-house talent acquisition | No evidence of candidate placement as a service"
3862,anomaly,Anomaly,https://jobs.ashbyhq.com/anomaly,False,0.98,"The website is a company's own career page hosted on an ATS (AshbyHQ), listing internal job openings. | No information suggests the company places candidates at other employers for a fee."
3885,liveflow,Liveflow,https://jobs.ashbyhq.com/liveflow,False,0.95,"The website is a career page hosted on Ashby, an ATS typically used for in-house hiring, not a recruitment agency. | No description indicates a recruitment/staffing service; the name 'Liveflow' does not suggest candidate placement. | The URL pattern (jobs.ashbyhq.com/companyname) is common for companies managing their own job postings."
3967,birdie,Birdie,https://jobs.ashbyhq.com/birdie,False,0.7,"The website is a company's own job board hosted on Ashby, typical of in-house hiring. | The name 'Birdie' does not indicate recruitment or staffing. | No evidence of placing candidates at other employers."
3991,syndica,Syndica,https://jobs.ashbyhq.com/syndica,False,0.95,"Website is a careers page for internal hiring, not a staffing firm | No indication of candidate placement services | Company name (Syndica) does not suggest recruitment"
4045,wetransfer,Wetransfer,https://jobs.ashbyhq.com/wetransfer,False,0.0,classifier error: JSONDecodeError: Empty LLM response: line 1 column 1 (char 0)
4096,everfield,Everfield,https://jobs.ashbyhq.com/everfield,False,0.85,"Website is a typical ATS-hosted career page for a company, not indicative of a recruitment agency. | No description or evidence suggests primary business is candidate placement. | Name does not imply staffing or recruitment services."
4102,halborn,Halborn,https://jobs.ashbyhq.com/halborn,False,0.95,"Company appears to be a cybersecurity firm hiring for internal roles, not a staffing agency. | No mention of candidate placement or fee-based recruitment services. | Website is an in-house career page hosted on an ATS, not a recruitment marketplace."
4133,ravio,Ravio,https://jobs.ashbyhq.com/ravio,False,0.9,"Company appears to be a product company listing its own job openings, not a recruitment agency | No indication of staffing or placement services | Use of Ashby ATS is typical for in-house talent acquisition"
4160,moss,Moss,https://jobs.ashbyhq.com/moss,False,0.95,"The URL is a career page on an ATS (Ashby) for a company named Moss, indicating in-house hiring."
4183,marshmallow,Marshmallow,https://apply.workable.com/marshmallow,False,0.95,"Marshmallow is an insurance technology company, not a recruitment or staffing firm. | The provided website is a career page for internal hiring, indicating they are hiring for their own roles rather than placing candidates at other employers. | No evidence suggests candidate placement is their primary business."
4248,wayflyer,Wayflyer,https://jobs.ashbyhq.com/wayflyer,False,0.98,"Website is a company career page hosted on an ATS | Core business is e-commerce financing, not staffing | No indication of candidate placement services"
4377,jellyfish,Jellyfish,https://jobs.ashbyhq.com/jellyfish,False,0.9,URL is a company's own careers page on an ATS platform | No indication of recruitment or staffing services | Likely an in-house talent acquisition use case
4490,helius,Helius,https://jobs.ashbyhq.com/helius,False,0.95,Career page hosted on Ashby (ATS) suggests internal hiring | No description indicating recruitment services | Website pattern typical of companies hiring directly
4511,poolside,Poolside,https://jobs.ashbyhq.com/poolside,False,0.95,"Website is a company careers page using Ashby ATS, not a staffing firm. | No description of recruitment services; likely in-house hiring. | No indication of fee-based candidate placement."
4556,almedia,Almedia,https://jobs.ashbyhq.com/almedia,False,0.95,"The website is a careers page hosted on an ATS (Ashby), indicating internal hiring. | No description available suggesting recruitment or staffing services. | The company name Almedia does not indicate a staffing business."
11706,jobber,Jobber,https://jobs.ashbyhq.com/jobber,False,0.95,"Jobber is a field service management SaaS company, not a staffing or recruitment firm | The provided URL is a careers page listing the company's own open positions, not candidate placement into other employers | No evidence of recruitment or staffing services in the company's known business model"
11803,cube,Cube,https://jobs.ashbyhq.com/cube,False,0.8,"The website is a generic careers page hosted on an ATS (AshbyHQ), typical of non-recruitment companies hiring for internal roles. | No description provided indicating recruitment/staffing services. | The name 'Cube' does not evoke a recruitment or staffing firm."
12057,bags,Bags,https://jobs.ashbyhq.com/bags,False,0.9,"URL indicates a company career page using Ashby ATS, not a staffing agency | No description or evidence of candidate placement services | Likely an in-house hiring portal for a non-recruitment business"
12254,newxel,Newxel,https://jobs.ashbyhq.com/newxel,False,0.9,"Website is a careers page listing internal job openings, not a candidate placement service. | No indication of recruitment or staffing services in the name or URL. | Company is known as an IT services and staff augmentation firm, not a recruitment agency."
12288,runna,Runna,https://jobs.ashbyhq.com/runna,False,0.9,"Company uses Ashby for its own hiring, not offering recruitment services | URL pattern indicates an employer career page, not a staffing firm | No description suggesting recruitment/staffing services"
12499,voodoo,Voodoo,https://jobs.ashbyhq.com/voodoo,False,1.0,"Voodoo is a mobile game developer, not a staffing agency. | The provided website is a career page hosted on an ATS for internal hiring. | No indication of candidate placement for fees at other employers."
12744,poppulo,Poppulo,https://job-boards.greenhouse.io/poppulo,False,0.95,"The greenhouse.io job board is for the company's own open positions, not for placing candidates at other employers. | No information suggests a primary business in recruitment or staffing. | The company name and context point to an organization directly hiring for itself."
12889,scopely,Scopely,https://job-boards.greenhouse.io/scopely,False,0.95,"Scopely is a mobile game developer/publisher, not a staffing firm | The job board appears to be for their own hiring, not placing candidates at other employers | No indication of recruitment services or candidate placement as a business"
12913,typeform,Typeform,https://job-boards.greenhouse.io/typeform,False,0.95,"Typeform is a SaaS company (forms/surveys), not a recruitment agency | The provided link is a Greenhouse job board, typically used for in-house hiring | No description indicates active candidate placement for external employers"
12919,array,Array,https://job-boards.greenhouse.io/array,False,0.9,"Greenhouse job boards are typically used by companies for internal hiring, not recruitment agencies | No description indicating recruitment/staffing services | URL suggests it's a career page for Array's own vacancies"
12933,realm,Realm,https://job-boards.greenhouse.io/realm,False,0.7,"Company's Greenhouse job board appears to be for its own hiring, not for placing candidates at other employers. | No indication of recruitment or staffing services."
12962,figma,Figma,https://job-boards.greenhouse.io/figma,False,0.99,"Figma is a design tools company, not a recruitment or staffing agency. | The provided website is an internal job board for Figma's own hiring, not candidate placement at other employers. | No evidence of B2B recruitment services; business model is software products."
13034,assetwatch,Assetwatch,https://job-boards.greenhouse.io/assetwatch,False,0.95,"Greenhouse job board typically indicates in-house hiring for a company, not a staffing agency. | Name 'Assetwatch' does not suggest recruitment or staffing services. | No available description to indicate candidate placement business."
13642,altium,Altium,https://job-boards.greenhouse.io/altium,False,0.95,"Altium is a well-known electronics design software company, not a recruitment or staffing agency. | The job board appears to be for their own internal vacancies, not placing candidates at other employers."
13813,chainguard,Chainguard,https://job-boards.greenhouse.io/chainguard,False,0.98,"The provided website is a Greenhouse job board listing open positions at Chainguard itself, not placement for other employers. | Chainguard is a well-known software supply chain security company, not a recruitment or staffing agency. | No description or evidence suggests candidate placement services for fees."
13835,contentful,Contentful,https://job-boards.greenhouse.io/contentful,False,0.99,"Company is a SaaS provider of content management services, not a recruitment agency. | The provided URL is a Greenhouse job board listing their own internal job openings. | Their primary business is not placing candidates into roles at other employers."
13916,vtex,Vtex,https://job-boards.greenhouse.io/vtex,False,0.99,"Vtex is a digital commerce platform, not a recruitment agency | The Greenhouse job board is for their own hiring, not candidate placement | No evidence of staffing/recruitment business model"
13971,anaplan,Anaplan,https://job-boards.greenhouse.io/anaplan,False,0.99,"Greenhouse job board URL for a specific company (Anaplan) indicates in-house career page, not a third-party recruitment agency | Anaplan is a planning software platform, not a staffing or recruitment firm | No description provided, but pattern matches typical corporate job board rather than a recruitment business"
13978,showpad,Showpad,https://job-boards.greenhouse.io/showpad,False,0.95,"Showpad is a sales enablement platform, not a staffing firm. | The provided URL is a Greenhouse job board for their own internal positions."
14087,edmentum,Edmentum,https://job-boards.greenhouse.io/edmentum,False,0.98,"Edmentum is an education technology company, not a recruitment/staffing firm. | The provided website is a job board for its own internal hiring, not a platform for placing candidates at other employers. | Primary business is online learning solutions and curriculum for K-12 schools."
14130,jetbrains,Jetbrains,https://job-boards.greenhouse.io/jetbrains,False,1.0,"JetBrains is a software product company, not a staffing agency | The provided link is their own career page using Greenhouse ATS | They are hiring for their own internal roles"
14158,parloa,Parloa,https://job-boards.greenhouse.io/parloa,False,1.0,"The website is a Greenhouse job board for the company's own vacancies, indicating self-hiring, not placing candidates at other employers. | Parloa is known as a conversational AI platform (SaaS), not a recruitment or staffing agency. | No evidence of candidate placement services or staffing offerings."
14284,valtech,Valtech,https://job-boards.greenhouse.io/valtech,False,0.95,"Valtech is a known digital transformation agency, not a recruitment firm | The Greenhouse job board is typically used for in-house hiring, not candidate placement | No evidence of offering staffing or recruitment services"
